name,ISO3,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,0.69547595,0.71073064,0.72197259,0.73538053,0.75517843,0.77870158,0.80226674,0.82381799,0.83984236,0.84624483,0.85610568,0.852509454,0.869365171,0.919906969,0.915376805,0.903735954,0.910638835,0.964739949,0.982586772,1,1.010300133,1.071029734,1.090803029,1.111038859,1.131459281,1.152403029,1.173688162
South Africa,ZAF,0.529442664,0.517533564,0.476679061,0.541401243,0.455605047,0.352548081,0.402940117,0.517373841,0.533714715,0.54223771,0.634528091,0.687834824,0.762915343,0.752428373,0.758473651,0.817930306,0.745014669,0.749930411,0.673108992,0.652177065,0.625715312,0.542770189,0.498360995,0.732953386,0.91573163,0.979014018,0.977953864,1.021158359,0.950074774,0.998948262,1.224167507,1.316541714,1.224553064,1.105891081,1.03871052,0.928978302,0.863212755,1.003893161,1.049364022,1,0.924179322,0.97773322,1.001355307,1.018369124,1.036740817,1.055821119,1.123350284
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.114876654,2.914581802,2.989689386,2.989659562,2.881533918,0.78774051,0.834499373,1.134330992,1,1.052708355,1.094429525,1.231583313,1.235078866,1.257062743,1.210408861,1.31493716
Spain,ESP,0.40059101,0.34986804,0.33392854,0.28583117,0.28283033,0.29042237,0.39124748,0.46969893,0.52766349,0.55490728,0.69166213,0.72549648,0.78576787,0.66103444,0.65225795,0.73534166,0.74874357,0.66316373,0.66666415,0.65390521,0.58443292,0.59126196,0.64761872,0.80693604,0.92178778,0.95994752,1.00804606,1.13695847,1.22496978,1.18436555,1.12820961,1.18413628,1.09338508,1.13388819,1.13060489,0.9503993,0.95051589,0.98153744,1.03985279,1,1.02716805,1.107281032,1.136834336,1.157809481,1.179308793,1.199099963,1.219323589
Sri Lanka,LKA,0.411596476,0.406577806,0.417102836,0.435841057,0.478685909,0.451097146,0.463625642,0.475873634,0.484295299,0.475420326,0.512577802,0.50644534,0.563636346,0.560650581,0.598562216,0.599385904,0.586097877,0.593950726,0.620351336,0.605935991,0.584118555,0.572762275,0.58096512,0.605669377,0.627625463,0.698535066,0.751378836,0.805013684,0.956513628,0.953967472,1.041038359,1.104764388,1.060525039,1.11377059,1.133424727,1.09631329,1.073108506,1.0993155,1.070573735,1,0.996532202,1.003645987,1.007224926,1.030322649,1.054856604,1.080961175,1.108014293
Saint Kitts and Nevis,KNA,0.231213471,0.2678276,0.288980694,0.291318036,0.309957084,0.323213076,0.349879096,0.369325955,0.396198341,0.415509237,0.446848837,0.43262578,0.465649811,0.481333478,0.511153816,0.532193363,0.535146601,0.560939862,0.578982866,0.592023547,0.5839954,0.603291657,0.625025119,0.634402041,0.659451792,0.648367458,0.740032032,0.7870124,0.808360435,0.839097985,0.85777472,0.906671585,0.906926704,0.903622029,0.928112873,0.924643267,0.945976508,0.990906599,0.976274761,1,0.98340504,0.978741003,0.977563216,0.991403205,1.010754073,1.032829472,1.055610573
Saint Lucia,LCA,0.3109525,0.337616362,0.311880022,0.322643593,0.380598063,0.382482328,0.400256445,0.424790534,0.427653575,0.444420265,0.481653491,0.507978353,0.516542474,0.521929841,0.53546407,0.562375654,0.565029028,0.581237076,0.595034022,0.609297735,0.616265044,0.609977875,0.612892765,0.644651141,0.649683503,0.694551382,0.729769748,0.754250576,0.774031859,0.768862733,0.811371552,0.821044672,0.838540631,0.889437787,0.925429397,0.955306557,0.949696494,0.983613775,0.990443516,1,0.982576685,1.006132321,1.026951531,1.047413269,1.068612197,1.089562602,1.111741937
Saint Vincent and the Grenadines,VCT,0.314426431,0.37650732,0.410226656,0.425327454,0.446947601,0.463566623,0.484980153,0.526740824,0.531560731,0.550559542,0.586395907,0.609508468,0.620456171,0.616195759,0.629998838,0.645009139,0.668540136,0.67752965,0.697067444,0.713714366,0.71001822,0.758017284,0.766008477,0.742101418,0.771618148,0.794713354,0.818338175,0.886475297,0.886686367,0.879633724,0.918241322,0.915334715,0.925562217,0.945625358,0.94335387,0.965499749,0.971370201,0.984119016,0.986392267,1,0.995553532,1.010428418,1.030343953,1.051235888,1.071845691,1.093280632,1.114993213
Sudan,SDN,0.878486595,0.593240304,0.414252198,0.574476086,0.750203165,0.523957065,0.635830234,0.96558662,0.739116136,1.285892333,0.169871104,0.178730658,0.207664602,0.342016639,0.37543865,0.387290849,0.459548853,0.529719791,0.522023094,0.491186131,0.55554889,0.599604655,0.65316719,0.72355269,0.858719175,1.073224863,1.296088877,1.60968866,1.690694917,1.470061686,1.69703608,1.772920766,1.573585827,1.667773021,1.829518267,1.907919743,1.853957251,1.357250885,1.04221202,1,1.062585685,1.103349418,1.093783236,1.090641701,1.088515393,1.086726335,1.084987522
Suriname,SUR,0.532389784,0.584264398,0.641791254,0.653114535,0.658577271,0.67122439,0.701915322,0.846262744,0.905195605,1.033758231,0.278112537,0.355554306,0.31743554,0.255655314,0.309102109,0.527553752,0.590080825,0.590697829,0.694046666,0.577092025,0.598469586,0.4911918,0.597678312,0.660599087,0.712069453,0.812024006,0.902060937,0.959618523,1.108743544,1.180761915,1.265313761,1.210196204,1.327115231,1.332302616,1.353460386,1.279913548,0.885863471,0.894729253,0.939758236,1,0.753226533,0.765182501,0.786075665,0.810148188,0.83167977,0.853725774,0.882437401
Swaziland,SWZ,0.756609831,0.749061878,0.660705704,0.682948596,0.570175098,0.442719378,0.47700153,0.567402468,0.625852376,0.583638446,0.653250829,0.666862505,0.716398602,0.729924141,0.771853262,0.877586305,0.800498939,0.830288828,0.743057041,0.708503644,0.686382166,0.603053578,0.537335767,0.79174815,0.964285138,1.041872232,1.018863237,1.026552888,0.9691108,1.040395326,1.237068527,1.315658583,1.26413862,1.145654093,1.092345368,0.980658749,0.911221606,1.031709431,1.067033111,1,0.913786335,0.964191752,0.987572502,1.007278295,1.029301177,1.052279477,1.124780597
Sweden,SWE,0.61399799,0.55820065,0.4859323,0.43778615,0.43670484,0.44689631,0.57377665,0.67509697,0.74428694,0.76371759,0.9106312,0.96500517,1.01205103,0.7736977,0.80116446,0.89917267,0.96614931,0.8608855,0.83393853,0.80980497,0.74117234,0.67270123,0.7264387,0.88884891,0.98201225,0.97196038,1.00182614,1.12353048,1.17366918,1.05122857,1.12529354,1.26247833,1.22153781,1.28149072,1.23760664,1.02909339,1.02980472,1.05236328,1.05964277,1,1.0414967,1.176349483,1.206987191,1.240081471,1.275677227,1.313352757,1.352468917
Switzerland,CHE,0.33573804,0.30214966,0.31397352,0.31114266,0.28854789,0.28222498,0.3973893,0.4894944,0.51281306,0.47469344,0.58477413,0.5968011,0.62165124,0.60524214,0.66210413,0.77170183,0.73994187,0.627696,0.62631411,0.60437946,0.54566521,0.55136769,0.59583084,0.69765411,0.75731197,0.7628035,0.77467237,0.82832048,0.91944407,0.93406421,0.97413119,1.14503089,1.08322458,1.09544786,1.10298402,1.03598692,1.00625625,1.00284941,1.01700959,1,1.05615478,1.121888907,1.156730747,1.181001315,1.217398373,1.251518357,1.294063932
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,0.7236499,0.68748259,0.71213274,0.80524439,0.87369519,0.89519743,0.92468013,0.99924184,1.04635393,1.01167629,1.0208822,1.0831945,1.05852216,1.06698795,1.07133325,0.96609532,0.959452,0.97632384,1.0193858,1,1.0114999,1.030565387,1.053896564,1.077728706,1.100291203,1.12191793,1.142965251
"Taiwan, Province of China",TWN,0.56514843,0.61109391,0.589788318,0.591355024,0.606058856,0.602369072,0.663967557,0.791039283,0.881708522,0.979174734,1.012327241,1.049151286,1.153810366,1.145275976,1.155082391,1.181148974,1.165990884,1.140021192,1.009896942,1.026859141,1.051229864,0.964924973,0.939737107,0.930800135,0.95130756,0.973323737,0.950698364,0.93684125,0.949958395,0.907326684,0.935568823,0.983037706,0.984790458,0.994527534,0.991156371,0.97535244,0.969983054,1.021278538,1.024644589,1,1.059109124,1.1481228,1.189898701,1.21866936,1.251874504,1.275004003,1.300871383
Tajikistan,TJK,,,,,,,,,,,,,0.100543494,0.263502072,0.40991315,0.321537482,0.621629823,0.651329519,0.72835098,0.578391302,0.486897346,0.471256274,0.495290533,0.576641914,0.695056306,0.726199946,0.825530901,1.01125736,1.296500627,1.209440135,1.28736059,1.385830851,1.500412183,1.565220327,1.59386541,1.278311128,1.058216041,1.01520579,0.995934459,1,0.942790634,0.87858384,0.891893478,0.904596676,0.918182156,0.93377824,0.945438712
Tanzania,TZA,1.197351164,1.425005195,1.626395229,1.626781555,1.431432342,1.234830186,1.464485587,0.681341828,0.623670727,0.518036601,0.388415939,0.442849589,0.408751536,0.373669183,0.389821818,0.438493081,0.518476156,0.593000371,0.702795628,0.687633454,0.688241226,0.661947444,0.642922788,0.648890273,0.662007746,0.679822662,0.713579145,0.760413129,0.917014605,0.908515563,0.929287535,0.93041594,1.029971703,1.111242135,1.139635124,1.017290922,0.999936393,1.001475606,0.997393312,1,1.029433441,1.045193629,1.06195901,1.076494295,1.092313239,1.108620178,1.12502714
Thailand,THA,0.425516794,0.43275066,0.431301239,0.447052113,0.441230741,0.392416241,0.411951185,0.441067352,0.47509879,0.496137169,0.526835704,0.556204837,0.581270555,0.596475862,0.628561928,0.670907081,0.686618833,0.579324534,0.474751634,0.505366755,0.482256755,0.443924198,0.467207603,0.494231846,0.527978658,0.554664491,0.619223255,0.697109763,0.75814121,0.738305036,0.831983995,0.89765665,0.897491045,0.923762992,0.886491785,0.846406028,0.843500718,0.893922236,0.951715866,1,0.982111662,1.027860786,1.043738431,1.058210223,1.071345984,1.086699176,1.102448995
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,0.347918105,0.388660515,0.409588634,0.437474108,0.392158065,0.398796578,0.408671043,0.443426838,0.47529313,0.484805725,0.537336659,0.607469047,0.623472912,0.742428383,0.736765421,0.788662957,0.790272173,0.798137264,0.786965114,1,0.952266511,0.893144826,0.903714137,0.927930725,0.954044391,0.992252533,1.031908445
Togo,TGO,0.728310862,0.626268067,0.548270838,0.550746198,0.477917615,0.483037686,0.655487204,0.789020745,0.797415652,0.751963046,0.855068186,0.850213529,0.921020133,0.83859525,0.570624457,0.629296131,0.715424869,0.702164976,0.680110839,0.66579226,0.571324809,0.562738877,0.623549146,0.72470661,0.781628334,0.828526598,0.831508814,0.952551057,1.142449081,1.099623595,1.053699153,1.117156554,1.049784029,1.103235038,1.102842916,0.952936203,0.964630792,0.980086447,1.039450613,1,1.030729775,1.146285062,1.190251642,1.222699125,1.255373618,1.286758135,1.318471051
Tonga,TON,0.477167216,0.465730295,0.412881467,0.380367459,0.27767301,0.246716573,0.268533421,0.287515299,0.349627359,0.417995122,0.41359209,0.45835342,0.501832406,0.516445267,0.52302719,0.530750768,0.558452308,0.572339217,0.534238628,0.485296322,0.481927529,0.423515602,0.409775906,0.452067787,0.526900686,0.600106746,0.683824366,0.718171708,0.788790216,0.754648561,0.880608272,0.932224154,1.049381844,1.001696811,0.957924682,0.940372215,0.850083148,0.898968218,0.946919768,1,0.998851942,1.01218299,1.053598104,1.075818315,1.094178354,1.117311164,1.140059658
Trinidad and Tobago,TTO,0.601011147,0.644472581,0.722751171,0.768569513,0.814744273,0.807963356,0.542986079,0.56929115,0.555364066,0.538341386,0.621763785,0.631540011,0.587879758,0.498030569,0.519711426,0.539339029,0.544099866,0.504131043,0.491090447,0.512062686,0.573770182,0.597666913,0.569478167,0.626682069,0.686167476,0.777736749,0.783504874,0.889145785,1.104453498,0.804028882,0.894723156,1.026480899,1.032716343,1.069211913,1.092835006,0.973286789,0.925049831,0.953148609,1.007624405,1,1.006528671,1.0148779,1.024088673,1.0378384,1.052335746,1.066977054,1.081851743
Tunisia,TUN,0.985213961,0.900180033,0.872861894,0.862181968,0.802333373,0.775314301,0.843336945,0.850429646,0.882502699,0.860004391,0.977689028,0.989565336,1.095270901,1.003704574,1.035873743,1.162879356,1.178478613,1.086591925,1.087905535,1.079815671,0.969018849,0.959317292,0.992959438,1.125074472,1.20291725,1.202940134,1.217555486,1.291613878,1.427887336,1.343138442,1.315133822,1.394297916,1.317126234,1.315216835,1.316800705,1.179487445,1.128165667,1.049354547,1.034817422,1,1.107240868,1.19366911,1.224878142,1.249974714,1.275102484,1.300854066,1.322773247
Turkey,TUR,0.728865423,0.707555854,0.621556608,0.566968851,0.516225974,0.556165389,0.573347713,0.605568036,0.623436537,0.734739813,0.944641929,0.940007232,0.932785965,0.979152517,0.747283843,0.907857678,0.909870148,0.88458298,0.903851791,0.869072313,0.868968663,0.679747997,0.758373109,0.939638779,1.112407879,1.262761762,1.294882001,1.511083571,1.697833876,1.501478237,1.657473773,1.60944148,1.612162001,1.616677256,1.510015835,1.310512641,1.276011137,1.172835266,1.033915845,1,0.928924755,0.967296899,1.021534787,1.08420941,1.144060779,1.218478145,1.294534779
Turkmenistan,TKM,,,,,,,,,,,,,0.129209549,0.809616558,0.829112008,1.155452352,0.501569243,0.637249714,0.637555572,0.73752349,0.809777759,0.928573562,1.006527943,1.128720537,1.222928588,1.308803405,1.469199608,1.605466769,1.159533688,1.026416574,1.050484146,1.185337751,1.283939403,1.299195208,1.307322418,1.010134091,0.960965921,0.946858912,0.958312319,1,1.038813315,1.137530134,1.197152722,1.258232947,1.32512527,1.397505798,1.475279736
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,0.468557721,0.428862233,0.490038659,0.56895969,0.707248664,0.737624021,0.749484781,0.827319962,0.886956331,0.805806268,0.956936114,1.091423632,1.105645218,1.053898787,1.041628405,0.902063688,0.973631704,1.00067315,1.037515319,1,1.015892366,1.177212628,1.217068427,1.268975083,1.313085127,1.351184256,1.384770234
Uganda,UGA,1.736466395,2.706917647,1.735885558,1.892708231,1.500911341,1.415999472,1.397550467,2.166890064,2.072670502,1.579376407,1.209664756,0.621539415,0.549218224,0.608860776,0.818338636,0.897685533,0.869192041,0.90556315,0.835734986,0.735880614,0.701915676,0.651924013,0.654806252,0.638780316,0.74386919,0.783764932,0.827288486,0.95222566,1.103929051,1.098416279,1.046352257,1.082693455,1.190275766,1.196702232,1.159374315,0.89504564,0.960656667,0.950844557,0.974822138,1,1.016761563,1.049071235,1.085367101,1.057286095,1.071559154,1.101832855,1.143010244
Ukraine,UKR,,,,,,,,,,,,,0.115044447,0.211612104,0.29787133,0.341608499,0.456995267,0.530261813,0.451407255,0.341058716,0.318803333,0.343154613,0.36440728,0.39376343,0.455243457,0.586421806,0.682975905,0.839106867,1.03913118,0.790337787,0.881976567,1.003255627,1.077984652,1.101674882,0.85742956,0.658693229,0.663219844,0.777746443,0.878260307,1,1.028081323,1.073254224,1.167866802,1.23508467,1.295312994,1.360141061,1.427985644
United Arab Emirates,ARE,0.363074495,0.374252508,0.374976007,0.362625463,0.344157844,0.346541771,0.340182493,0.354710403,0.37024528,0.369268713,0.385158639,0.382700426,0.388996737,0.398276848,0.398813876,0.414490146,0.438949432,0.433869404,0.414770797,0.451363521,0.503790202,0.494621914,0.513047487,0.533879173,0.57921087,0.674856654,0.755631008,0.84995537,1.007256247,0.854196984,0.960961795,1.087480092,1.111811208,1.102173859,1.092195112,0.92313842,0.892994253,0.942060278,1.019370587,1,0.894206889,0.983031077,0.977906774,0.975677081,0.980180293,0.989800531,1.002973067
United Kingdom,GBR,0.50624826,0.49184892,0.46173271,0.42292805,0.39063445,0.39707255,0.47390972,0.55716282,0.64197045,0.63649981,0.74693411,0.79103389,0.8119118,0.71342244,0.73707491,0.77849199,0.80145949,0.84065871,0.85906239,0.84676394,0.80678343,0.77618341,0.82558414,0.91979807,1.05837315,1.07826775,1.12220227,1.25329296,1.16800845,1.02467119,1.02939738,1.09059701,1.09583215,1.1005207,1.17892611,1.1013205,0.99368517,0.9665089,1.02371107,1,1.06453936,1.162172605,1.182667696,1.211387092,1.24856031,1.289345402,1.333553883
United States,USA,0.37654707,0.41217628,0.43764159,0.45478282,0.47119038,0.48609158,0.49588098,0.50814153,0.52606572,0.54668928,0.56715379,0.58633353,0.59969554,0.61390389,0.6270132,0.6401606,0.65188208,0.66312292,0.67058656,0.68026849,0.69547595,0.71073064,0.72197259,0.73538053,0.75517843,0.77870158,0.80226674,0.82381799,0.83984236,0.84624483,0.85610568,0.873989,0.89075073,0.90638273,0.92315418,0.93194251,0.94172087,0.95942587,0.98246151,1,1.0114999,1.030565387,1.053896564,1.077728706,1.100291203,1.12191793,1.142965251
Uruguay,URY,0.477899982,0.523463641,0.472017371,0.267888693,0.257555172,0.248029073,0.282858938,0.327875206,0.334305273,0.348499593,0.404249526,0.470541415,0.501006564,0.568515619,0.617257077,0.691662584,0.696461141,0.701539674,0.712603584,0.693888209,0.672232064,0.637602608,0.447276125,0.38692724,0.420063589,0.499173064,0.540735352,0.606876941,0.732921394,0.733077391,0.865228369,0.97955214,1.011248454,1.084547792,1.04512584,0.969185896,0.942588639,1.040871043,1.044482932,1,0.949631469,0.917801903,0.938970284,0.955199812,0.971162825,0.989788955,1.006868129
Uzbekistan,UZB,,,,,,,,,,,,,0.294681808,0.466295714,0.582995857,0.917220747,1.160360479,1.164951977,1.135416571,1.241096356,0.962400534,0.783192165,0.625222726,0.629329598,0.694339277,0.773734725,0.856357115,1.024615999,1.205430167,1.304351717,1.433828594,1.611302848,1.688549406,1.702130056,1.764241684,1.742165587,1.641753045,1.123733727,0.923308673,1,0.98344634,0.993459885,1.035421892,1.087922952,1.148686938,1.208419259,1.272283839
Vanuatu,VUT,0.383655796,0.34630978,0.339585978,0.338338463,0.380021875,0.344900927,0.334948457,0.374573239,0.433115201,0.415776407,0.408492716,0.471017527,0.47742776,0.453530684,0.486464764,0.5124978,0.52497507,0.523427278,0.496497985,0.506162401,0.484981887,0.47435515,0.510098785,0.588070254,0.655288391,0.664898302,0.683738844,0.789940456,0.84207455,0.828488269,0.904148436,0.992269851,0.979685945,1.000285412,0.994374026,0.952289878,0.947538541,1.011997,1.037120346,1,1.030204302,1.054137666,1.07641463,1.100455061,1.125463753,1.150753628,1.176905908
"Venezuela, Bolivarian Republic of",VEN,0.706130725,0.802671662,0.798263072,0.881933428,0.608334654,0.624371811,0.598535662,0.43955987,0.531813921,0.457103047,0.465076313,0.467551103,0.498792093,0.493018184,0.492159887,0.628163705,0.573392476,0.654813543,0.699770978,0.790236097,0.91906192,0.930640535,0.790005764,0.752364675,0.853199857,0.987815871,1.119450384,1.342640048,1.68010748,1.519886302,1.8280677,1.94366889,1.83832081,1.333943145,1.092319911,1.849247314,1.923605797,1.174979242,1,1,1.055458769,1.055471177,1.055458116,,,,
Viet Nam,VNM,1.343780258,0.632865541,0.776234783,1.091902597,1.750331078,0.515957048,1.127332486,1.36452185,0.717455995,0.18027724,0.176469398,0.196962839,0.233929885,0.28914676,0.328794171,0.382691134,0.415542565,0.418461538,0.400680979,0.403038237,0.409951496,0.400094829,0.403190687,0.42340848,0.491685958,0.532219735,0.572975358,0.624481015,0.74920633,0.735218523,0.766876316,0.862073935,0.930572804,0.960975069,0.988535039,0.939636059,0.937644386,0.963466241,0.987290662,1,1.005035646,0.982590023,1.006682207,1.033949938,1.065813707,1.09674833,1.128183222
Yemen,YEM,,,,,,,,,,,0.879852383,0.960069626,1.086534306,1.264501087,1.527278638,0.660073474,0.320248487,0.320351284,0.279394157,0.325313744,0.388191025,0.380688181,0.397501395,0.422022002,0.477921756,0.546084448,0.603045068,0.662790737,0.794817425,0.714589492,0.816013269,0.989905366,1.045793685,1.138970144,1.220580815,1.66439052,1.338495012,1.21866062,1.062531283,1,0.939383197,1.164674213,1.169366212,1.231494433,1.222688233,1.224587958,1.219905212
Zambia,ZMB,0.646388773,0.626036898,0.622315241,0.543395215,0.45451423,0.425787463,0.288429366,0.352125843,0.542827611,0.600587949,0.565335555,0.514094173,0.493381593,0.484881182,0.576342011,0.581858894,0.518952994,0.597670192,0.493318838,0.453678036,0.461796622,0.498513575,0.488670758,0.534073154,0.633248255,0.790616832,1.122675875,1.14152135,1.349513663,1.057502382,1.267185174,1.389409908,1.403993175,1.469517442,1.358680119,1.033199846,0.982474647,1.171474731,1.145100859,1,0.823735011,0.837664259,0.834533234,0.844872557,0.861948014,0.879511182,0.898009249
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,0.569491403,0.560182159,0.563608861,0.561386262,0.580711081,0.61820408,0.652049318,0.673079553,0.628076226,0.621756861,0.640153574,0.859042306,0.894198461,0.916983055,0.953988143,1.043520625,1.040854501,1.047034361,1.04406027,1.0884464,1.013378946,1,1.18652459,1.427365091,1.544938927,1.504998888,1.501344309,1.508747579,1.527337607
Total DAC,TOTAL DAC,0.43691884,0.42597786,0.41652161,0.41566645,0.40709466,0.40988915,0.49860943,0.57480226,0.61777443,0.61895193,0.68148469,0.70849584,0.74715594,0.73017727,0.76451155,0.85245878,0.80680107,0.75485438,0.73911577,0.74997384,0.7236499,0.68748259,0.71213274,0.80524439,0.87369519,0.89519743,0.92468013,0.99924184,1.04635393,1.01167629,1.0208822,1.0831945,1.05852216,1.06698795,1.07133325,0.96609532,0.959452,0.97632384,1.0193858,1,1.0267669,1.074994542,1.100809301,1.127127726,1.15176847,1.176202857,1.201123144
EU Institutions,EU Institutions,0.40567951,0.35668473,0.34437353,0.33786262,0.31780271,0.32329018,0.43819676,0.52937087,0.56192683,0.54549643,0.65772298,0.66804092,0.73213913,0.68680218,0.7157333,0.80794439,0.79973736,0.72438899,0.7254663,0.69854539,0.61228217,0.60963679,0.65732026,0.80555052,0.90299278,0.92010199,0.94785101,1.05878012,1.13793176,1.10850746,1.06102144,1.12576214,1.05395357,1.10212186,1.1118098,0.94230015,0.94820282,0.97677256,1.03688231,1,1.03455287,,,,,,
Anguilla,AIA,0.50624826,0.49184892,0.46173271,0.42292805,0.39063445,0.39707255,0.47390972,0.55716282,0.64197045,0.63649981,0.74693411,0.79103389,0.8119118,0.71342244,0.73707491,0.77849199,0.80145949,0.84065871,0.85906239,0.84676394,0.80678343,0.77618341,0.82558414,0.91979807,1.05837315,1.07826775,1.12220227,1.25329296,1.16800845,1.02467119,1.02939738,1.09059701,1.09583215,1.1005207,1.17892611,1.1013205,0.99368517,0.9665089,1.02371107,1,1.06453936,1.162172605,1.182667696,1.211387092,1.24856031,1.289345402,1.333553883
Cook Islands,COK,0.30717008,0.31631404,0.31237604,0.2995681,0.27450431,0.27210938,0.35363977,0.44089074,0.52430118,0.50185239,0.51565291,0.50172714,0.47534673,0.48788022,0.53953666,0.60926623,0.6524046,0.62966395,0.51518983,0.51153671,0.44923916,0.43394567,0.48097978,0.61167859,0.72253518,0.78634804,0.74167999,0.87671192,0.85750246,0.78201779,0.92711763,1.04489661,1.06836644,1.11662439,1.15509838,0.97286801,0.98857815,1.0425311,1.02682143,1,1.00962456,1.14680047,1.159595085,1.181494201,1.211897919,1.246631464,1.281751611
Cuba,CUB,0.43691884,0.42597786,0.41652161,0.41566645,0.40709466,0.40988915,0.49860943,0.57480226,0.61777443,0.61895193,0.68148469,0.70849584,0.74715594,0.73017727,0.76451155,0.85245878,0.80680107,0.75485438,0.73911577,0.74997384,0.7236499,0.68748259,0.71213274,0.80524439,0.87369519,0.89519743,0.92468013,0.99924184,1.04635393,1.01167629,1.0208822,1.0831945,1.05852216,1.06698795,1.07133325,0.96609532,0.959452,0.97632384,1.0193858,1,1,1,1,1,1,1,1
Democratic People's Republic of Korea,PRK,0.43691884,0.42597786,0.41652161,0.41566645,0.40709466,0.40988915,0.49860943,0.57480226,0.61777443,0.61895193,0.68148469,0.70849584,0.74715594,0.73017727,0.76451155,0.85245878,0.80680107,0.75485438,0.73911577,0.74997384,0.7236499,0.68748259,0.71213274,0.80524439,0.87369519,0.89519743,0.92468013,0.99924184,1.04635393,1.01167629,1.0208822,1.0831945,1.05852216,1.06698795,1.07133325,0.96609532,0.959452,0.97632384,1.0193858,1,,,,,,,
Montserrat,MSR,0.50624826,0.49184892,0.46173271,0.42292805,0.39063445,0.39707255,0.47390972,0.55716282,0.64197045,0.63649981,0.74693411,0.79103389,0.8119118,0.71342244,0.73707491,0.77849199,0.80145949,0.84065871,0.85906239,0.84676394,0.80678343,0.77618341,0.82558414,0.91979807,1.05837315,1.07826775,1.12220227,1.25329296,1.16800845,1.02467119,1.02939738,1.09059701,1.09583215,1.1005207,1.17892611,1.1013205,0.99368517,0.9665089,1.02371107,1,1.06453936,1.162172605,1.182667696,1.211387092,1.24856031,1.289345402,1.333553883
Niue,NIU,0.30717008,0.31631404,0.31237604,0.2995681,0.27450431,0.27210938,0.35363977,0.44089074,0.52430118,0.50185239,0.51565291,0.50172714,0.47534673,0.48788022,0.53953666,0.60926623,0.6524046,0.62966395,0.51518983,0.51153671,0.44923916,0.43394567,0.48097978,0.61167859,0.72253518,0.78634804,0.74167999,0.87671192,0.85750246,0.78201779,0.92711763,1.04489661,1.06836644,1.11662439,1.15509838,0.97286801,0.98857815,1.0425311,1.02682143,1,1.00962456,1.14680047,1.159595085,1.181494201,1.211897919,1.246631464,1.281751611
Saint Helena,SHN,0.50624826,0.49184892,0.46173271,0.42292805,0.39063445,0.39707255,0.47390972,0.55716282,0.64197045,0.63649981,0.74693411,0.79103389,0.8119118,0.71342244,0.73707491,0.77849199,0.80145949,0.84065871,0.85906239,0.84676394,0.80678343,0.77618341,0.82558414,0.91979807,1.05837315,1.07826775,1.12220227,1.25329296,1.16800845,1.02467119,1.02939738,1.09059701,1.09583215,1.1005207,1.17892611,1.1013205,0.99368517,0.9665089,1.02371107,1,1.06453936,1.162172605,1.182667696,1.211387092,1.24856031,1.289345402,1.333553883
Tokelau,TKL,0.30717008,0.31631404,0.31237604,0.2995681,0.27450431,0.27210938,0.35363977,0.44089074,0.52430118,0.50185239,0.51565291,0.50172714,0.47534673,0.48788022,0.53953666,0.60926623,0.6524046,0.62966395,0.51518983,0.51153671,0.44923916,0.43394567,0.48097978,0.61167859,0.72253518,0.78634804,0.74167999,0.87671192,0.85750246,0.78201779,0.92711763,1.04489661,1.06836644,1.11662439,1.15509838,0.97286801,0.98857815,1.0425311,1.02682143,1,1.00962456,1.14680047,1.159595085,1.181494201,1.211897919,1.246631464,1.281751611
Wallis and Futuna,WLF,0.51778937,0.44949513,0.41707546,0.39395735,0.3677804,0.37734773,0.51426621,0.60731068,0.63217737,0.60976699,0.73305276,0.7259151,0.78884313,0.74965863,0.7713811,0.86768188,0.85788774,0.75866255,0.75773539,0.72767428,0.63911634,0.63352403,0.68043779,0.83095762,0.92848044,0.94675472,0.97688873,1.0926072,1.1784907,1.13861918,1.09452448,1.15986062,1.08467291,1.12909364,1.13486917,0.95962223,0.96160831,0.98540323,1.04151674,1,1.04382708,1.11363765,1.141529045,1.159379714,1.177638885,1.196588667,1.214955228
occupied Palestinian territory,PSE,,,,,,,,,,,,,,,0.51929886,0.559820679,0.57449672,0.552431942,0.52275294,0.506865641,0.559871302,0.572990633,0.581497158,0.56910409,0.541466779,0.541812971,0.570970723,0.598273403,0.699956647,0.712993665,0.807097063,0.850787277,0.875168508,0.925449682,0.959420668,0.92381123,0.935616961,0.965823068,0.962930752,1,1.017231544,1.022032387,1.036695319,1.051511293,1.066564803,1.081838409,1.097316826
